Relator,Name,Number of Generators,Torsion,Abelianisation,Small Cancellation,Center,Free-by-cyclic,Geometric,Manifold,Knot,Link Exterior,Further Information,References
aaabbaaaBBBabb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaaBBBAbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaaBBBAAb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaaaBBBAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaaabbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaaaBBB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaabbaabaabaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaabbaB,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaabaabbAb,,2,False,Z^1+Z/6Z,False,,True,False,,,,,
aaabbaabaabbAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaabABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaaBaaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabaaBabb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabaaBaBB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaabbaabaaBAbb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabaaBABB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaabaaBBab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaaBBaB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaabbaabaaBBAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaaBBAB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaababaaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaababaBaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaababaBBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaababbaaB,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaababbaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaababbbaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaababbbAB,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaabbaababbAbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaababbAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaababbAAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaababbABB,,2,False,Z^1,False,,True,False,,,,,
aaabbaababAbaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaababAbbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaababAbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaababAbAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaababAABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaababABaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaababABBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabaBaabb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabaBaaBB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaabbaabaBabaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaBabbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabaBabAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabaBabAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaBaBAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaBaBAB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaabaBaBBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabaBAbaB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabaBAbbb,,2,False,Z^1+Z/5Z,False,,True,False,,,,,
aaabbaabaBAbAb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaabaBAbAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaBAAbb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaabaBAABB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabaBABaB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaabaBABBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabaBBaab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabaBBaaB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaabbaabaBBabb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabaBBaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabaBBAbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabaBBAAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabaBBAAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabaBBABB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabaBBBab,,2,False,Z^1,False,,True,False,,,,,
aaabbaabaBBBAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbaabaB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabbaabbb,,2,False,Z^1+Z/7Z,False,,False,False,,,,,
aaabbaabbaabAb,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaabbaabAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbaaBab,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaabbaaBaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbaaBAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbaaBAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbaaBBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbabaaB,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaabbabaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbabbaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbabbAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbabbAB,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaabbaabbabAbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbabAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbabAAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabbabABB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbaBaab,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaabbaBaaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbaBabb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbaBaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbaBAbb,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaabbaabbaBAAb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabbaBAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbaBABB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbaBBab,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbaBBaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbaBBAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbaBBAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbbaabb,,2,False,Z^1+Z/7Z,False,,False,True,m017,,,,
aaabbaabbbaaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbbaBab,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbbaBaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbbaBAb,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaabbaabbbaBAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbbaBBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbbAAbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbbAAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbbAAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbbAABB,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaabbaabbbABab,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaabbaabbbABaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbbABAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbbABAB,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaabbaabbbABBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbAbaab,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaabbAbaaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbAbabb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbAbaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbAbbab,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbAbbaB,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaabbaabbAbbAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbAbbAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbAbAbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbAbAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbAbAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbAbABB,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaabbaabbAAbab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbAAbaB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabbAAbbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbAAbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbAAbAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbAAAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbAAABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabbAABab,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabbAABaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbAABAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbAABAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabbAABBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbABaab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbABaaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbABabb,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaabbaabbABaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbABAbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbABAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabbABAAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabbABABB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbABBab,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbABBaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabbABBAb,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaabbaabbABBAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAbaabb,,2,False,Z^1+Z/6Z,False,,False,True,m149,,,,
aaabbaabAbaaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAbabaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAbabbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAbabAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAbabAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabAbaBab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAbaBAb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabAbaBAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAbaBBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAbbaaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAbbabb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAbbaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAbbbaB,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaabbaabAbbbAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAbbAbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAbbAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAbbAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAbbABB,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaabbaabAbAbab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAbAbbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAbAAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAbAAAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAbAAAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAbAABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabAbABAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabAbABBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAAbaaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAAbabb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAAbaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAAbbaB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabAAbbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAAbbAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAAbAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAAbAAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAAbAAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAAbABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabAAAbaB,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaabbaabAAAbbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAAABaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAAABBB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabAABaaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabAABabb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabAABaBB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabAABAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAABABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabAABBab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabAABBaB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabAABBAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabAABBAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabABaabb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabABaaBB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaabABabaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabABabbb,,2,False,Z^1+Z/5Z,False,,False,False,,,,,
aaabbaabABabAb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabABabAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabABaBAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabABaBAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabABaBBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabABAbaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabABAbbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabABAbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabABAbAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabABAAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaabABAABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabABABaB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaabABABBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabABBaab,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabABBaaB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaabABBabb,,2,False,Z^1,False,,True,False,,,,,
aaabbaabABBaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabABBAbb,,2,False,Z^1+Z/3Z,False,,False,False,,,,,
aaabbaabABBAAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabABBAAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaabABBABB,,2,False,Z^1,False,,True,False,,,,,
aaabbaabABBBab,,2,False,Z^1,False,,True,False,,,,,
aaabbaabABBBAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaaabbb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaaBaaabAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaaabAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaaaBAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaaaBAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaaaBBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBaabaaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaababb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaaBaabaBB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaabbaaBaabbab,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaaBaabbaB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBaabbAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBaabbAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBaabAbb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBaabAAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaabAAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaabABB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaaBaaBaab,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaaBabb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBaaBAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBaaBAAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaaBAAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaaBABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBaaBBab,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaabbaaBaaBBAb,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaaBaaBBAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBabaabb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaaBabaaBB,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaabbaaBababaB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBababbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBababAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBababAB,,2,False,Z^1+Z/2Z,True,,False,False,,,,,
aaabbaaBabaBab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBabaBAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBabaBAB,,2,False,Z^1+Z/6Z,True,,False,False,,,,,
aaabbaaBabaBBB,,2,False,Z^1,True,,True,False,,,,,
aaabbaaBabbaab,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaaBabbaaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBabbabb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBabbaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBabbbaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBabbbAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBabbAbb,,2,False,Z^1+Z/5Z,False,,True,False,,,,,
aaabbaaBabbAAb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaaBabbAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBabbABB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBabAbab,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBabAbbb,,2,False,Z^1+Z/5Z,False,,True,False,,,,,
aaabbaaBabAAbb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaaBabAAAb,,2,False,Z^1+Z/3Z,False,,True,False,,,,,
aaabbaaBabAAAB,,2,False,Z^1,False,,False,False,,,,,
aaabbaaBabAABB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaaBabABab,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBabABAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBabABAB,,2,False,Z^1+Z/4Z,True,,False,False,,,,,
aaabbaaBabABBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBaabb,,2,False,Z^1+Z/2Z,False,nan,True,False,,,,,
aaabbaaBaBabab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBaBabbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBaBBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBAbab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBaBAbbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBAAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBaBAAAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBAAAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBAABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBaBABab,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaaBaBABAb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaaBaBABAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBaBABBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBBaab,,2,False,Z^1+Z/8Z,False,,False,False,,,,,
aaabbaaBaBBabb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBBaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBBAbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBBAAb,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaaBaBBAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBaBBABB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBBBab,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBaBBBAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAbaabb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBAbaaBB,,2,False,Z^1+Z/6Z,False,,False,False,,,,,
aaabbaaBAbabaB,,2,False,Z^1+Z/2Z,True,,True,False,,,,,
aaabbaaBAbabbb,,2,False,Z^1+Z/5Z,False,,True,False,,,,,
aaabbaaBAbabAb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaaBAbabAB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBAbaBab,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBAbaBAb,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBAbaBAB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaaBAbaBBB,,2,False,Z^1,True,,False,False,,,,,
aaabbaaBAbbaab,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAbbaaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAbbabb,,2,False,Z^1+Z/5Z,False,,True,False,,,,,
aaabbaaBAbbaBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAbbbaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAbbbAB,,2,False,Z^1+Z/3Z,True,,True,False,,,,,
aaabbaaBAbbAbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAbbAAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAbbAAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAbbABB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAbAbab,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaaBAbAbbb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAbAAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAbAAAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAbAAAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAbAABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBAbABab,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBAbABAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAbABAB,,2,False,Z^1+Z/2Z,True,,False,False,,,,,
aaabbaaBAbABBB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAAbaaB,,2,False,Z^1,False,,False,False,,,,,
aaabbaaBAAbabb,,2,False,Z^1+Z/4Z,False,,True,False,,,,,
aaabbaaBAAbaBB,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaaBAAbbab,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaaBAAbbaB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBAAbbAb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAAbbAB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAAbAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAAbAAb,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAAbAAB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAAbABB,,2,False,Z^1+Z/2Z,False,,False,False,,,,,
aaabbaaBAAAbaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAAAbbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAAABaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAAABBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAABaaB,,2,False,Z^1,False,,True,False,,,,,
aaabbaaBAABabb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAABaBB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAABAbb,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAABABB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
aaabbaaBAABBab,,2,False,Z^1+Z/4Z,False,,False,False,,,,,
aaabbaaBAABBaB,,2,False,Z^1+Z/2Z,False,,True,False,,,,,
